year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20100101,-4.9,-11,0.9,0,"1,338"
20100102,-3.1,-5.5,5.5,0.8,"1,338"
20100103,-2.9,-6.9,1.4,0,"1,338"
20100104,-1.8,-5.1,2.2,5.9,"1,338"
20100105,-5.2,-8.7,-1.8,0.7,"1,338"
20100106,-7.3,-11.4,-2.5,0.3,"1,338"
20100107,-6.7,-11.2,-1.2,0,"1,338"
20100108,-5.6,-11.4,1.4,0,"1,315"
20100109,-3.1,-8.8,1.8,0.1,"1,339"
20100110,-1.3,-5,2.8,0,"1,410"
20100111,-1.5,-5.1,2.1,0,"1,420"
20100112,-5,-8.2,-1.7,0.4,"1,461"
20100113,-8.3,-11.4,-4.6,0.7,"1,449"
20100114,-6.4,-12.7,0,0.1,"1,453"
20100115,-2.6,-7.9,3.9,0.1,"1,457"
20100116,-4.1,-9.9,2.9,0,"1,461"
20100117,-3.1,-9.8,4.9,0,"1,465"
20100118,-0.4,-7.1,7.7,0,"1,469"
20100119,3.6,-4.6,11,0.3,"1,416"
20100120,8,4.9,11.3,10.8,"1,398"
20100121,1.3,-3.6,7.9,3.1,"1,426"
20100122,-3.1,-5.7,0.8,0,"1,419"
20100123,-2.7,-6.6,2,0.1,"1,440"
20100124,0.4,-5.5,5.8,0,"1,524"
20100125,0.8,-4.3,5.4,0,"1,506"
20100126,-2.3,-7.7,4.3,0,"1,578"
20100127,1.3,-5.9,7.4,6.5,"1,579"
20100128,3.5,-0.7,7.4,0.1,"1,612"
20100129,0.2,-4.3,5,0,"1,623"
20100130,1.9,-3.3,7.5,0,"1,597"
20100131,3,-1.3,9.4,0,"1,600"
20100201,2.2,-1,6.8,0.2,"1,668"
20100202,-2,-5.5,1.8,0,"1,695"
20100203,-4.9,-8.6,-0.3,0,"1,719"
20100204,-2.9,-8.4,2.2,0.1,"1,840"
20100205,-1.8,-5.9,3,0,"1,840"
20100206,-2.6,-8.5,4.7,0,"1,695"
20100207,1.2,-8.3,8.6,0.1,"1,719"
20100208,4.9,2.8,7.3,2.7,"1,840"
20100209,5.6,3.6,7.8,6.9,"1,864"
20100210,5.1,4,6.5,9,"1,860"
20100211,2.4,0.7,5.2,17.3,"1,820"
20100212,0.7,-0.6,2.7,3.1,"1,881"
20100213,-0.7,-3.3,2.2,1.9,"1,888"
20100214,-1.2,-4.9,2.5,0,"1,920"
20100215,-0.5,-4.4,5,0.1,"1,914"
20100216,-1.6,-5,3.2,0.6,"1,881"
20100217,-1.2,-6.1,3.6,0.4,"1,888"
20100218,-1.1,-4.8,2.4,0.5,"1,920"
20100219,-0.6,-6.1,5.4,0.1,"1,914"
20100220,2.2,-4.2,9.7,0,"1,881"
20100221,3.7,-3.4,11.6,0,"1,888"
20100222,5.2,-0.8,12.8,0,"1,920"
20100223,6.4,-1.2,16.4,0,"2,050"
20100224,11.2,1.2,18.9,0,"2,085"
20100225,13.4,10.3,16.4,33.4,"2,052"
20100226,9.4,6,13.5,4.1,"2,028"
20100227,6.3,3.8,9.2,1.5,"2,018"
20100228,7.1,3,12.6,0.1,"1,831"
20100301,5.4,3.4,8,15.6,"1,824"
20100302,4.2,1.8,6.9,0.3,"1,721"
20100303,5.2,-0.4,10.5,0,"1,731"
20100304,5.9,4.4,7.2,3.9,"1,831"
20100305,6.9,5,9.4,3.8,"1,824"
20100306,5.5,3.1,8.1,3.3,"1,721"
20100307,4.2,2.3,7,0.9,"1,731"
20100308,3.8,0.1,7.6,0.9,"1,831"
20100309,2.3,-0.8,5.8,5.7,"1,558"
20100310,-0.3,-2.9,2.6,3.9,"1,553"
20100311,3,-2.8,8.4,0,"1,564"
20100312,8.3,1.7,14.5,0,"1,688"
20100313,6.1,1.6,12.5,0,"1,760"
20100314,8,1,12.9,1.1,"2,605"
20100315,9.4,4.5,14.4,16.5,"2,689"
20100316,3.2,-0.4,7.2,0,"2,576"
20100317,2.4,-2.7,7.3,1.1,"2,514"
20100318,2.1,-1.8,6.5,2.3,"2,605"
20100319,6,-3.5,13.9,0,"2,689"
20100320,10.9,5.1,18.5,1,"2,576"
20100321,4.7,1,9.3,0,"2,462"
20100322,4.4,0.4,8,2,"2,436"
20100323,7,3.3,11.4,2.4,"2,444"
20100324,8.3,3.9,13.1,0.1,"2,399"
20100325,5.1,1.4,8.5,4.6,"2,364"
20100326,3.2,-2,8,0,"2,240"
20100327,5.6,0.5,10,0.9,"1,928"
20100328,6.2,1.7,11.4,0,"1,871"
20100329,5.6,-1.3,12.9,0,"1,952"
20100330,7.8,1,13.6,0,"1,871"
20100331,8.8,6.3,10.9,18.8,"1,952"
20100401,8.9,5.1,11.6,15.8,"1,934"
20100402,7.3,1.3,12.7,0,"1,894"
20100403,6.2,0.8,12.4,0,"1,892"
20100404,8.4,-0.5,16.6,0,"1,991"
20100405,11.9,4.9,19,0,"1,930"
20100406,10,5.1,15.2,0.1,"1,900"
20100407,6.9,1.4,12.9,0.1,"1,707"
20100408,8.5,0,16.5,0,"1,686"
20100409,11.5,4.6,19.5,0,"1,930"
20100410,12.2,6.9,17.7,0.1,"1,900"
20100411,12.3,7.9,17,0.9,"1,707"
20100412,11.8,9.2,15.9,3.8,"1,686"
20100413,6.9,3,11.3,1.6,"1,675"
20100414,4.4,0.9,8.9,0.7,"1,615"
20100415,6.2,-0.2,12.5,0,"1,586"
20100416,7.4,0.2,14.4,0,"1,550"
20100417,8.8,0.8,16.5,0,"1,681"
20100418,10.9,3.8,16.3,0.2,"1,641"
20100419,14.2,10.1,18.4,5.5,"1,543"
20100420,15.6,10.2,22.5,0.2,"1,514"
20100421,12.4,8.7,16.6,8,"1,458"
20100422,9.9,7.9,12.3,13.9,"1,292"
20100423,9.6,6.2,14.5,2,"1,211"
20100424,10.5,4,17.6,0,"1,514"
20100425,12.7,3.8,20.9,0,"1,458"
20100426,12.4,9,17.5,23.7,"1,292"
20100427,10.2,5.6,14.7,4.2,"1,301"
20100428,6.3,3.2,10,7.8,"1,290"
20100429,10.2,5.2,15,0.5,"1,256"
20100430,11.4,5.7,16.8,0,"1,316"
20100501,12.5,4.3,19.9,0,"1,294"
20100502,16.8,7.3,25.1,0,"1,268"
20100503,20,13.7,25.8,0,"1,237"
20100504,20.8,15,27.1,0,"1,158"
20100505,20.2,14,25.7,0.4,"1,141"
20100506,17.6,11.6,23.6,5.2,"1,037"
20100507,16.7,9.9,23.9,0,977
20100508,17.2,9.3,24.8,0,946
20100509,18.1,11.6,25.3,0,"1,015"
20100510,16.6,12.4,22,0.1,"1,038"
20100511,13.9,8.5,20.3,0.8,915
20100512,13.8,7.9,20.4,0,884
20100513,14.5,8.2,21.2,0,"1,016"
20100514,15.9,8.7,23.1,0,"1,039"
20100515,16,9.8,22.5,0,853
20100516,18.3,10.2,26.5,0,822
20100517,19.4,11.5,26.9,5.8,"1,017"
20100518,18,16.4,19.7,51.4,"1,301"
20100519,19.3,15.1,24.6,2.4,"1,290"
20100520,20.6,13.9,28.2,0,"1,256"
20100521,21.7,13.8,30.2,0,"1,316"
20100522,17.8,14.7,22.6,24.2,"1,294"
20100523,15.8,14.3,17.5,26.8,"1,268"
20100524,15,13.5,17.3,4.8,"1,237"
20100525,15.2,12.9,18.4,1.9,"1,158"
20100526,16.3,11.9,21.4,0.2,"1,141"
20100527,16,10.2,22.4,0,"1,037"
20100528,15.5,11.3,20,0,977
20100529,17.3,12.7,23.5,0,946
20100530,16.8,11.5,22.9,0,"1,015"
20100531,16.1,11.6,21.5,0.1,"1,067"
20100601,16.4,9.7,23.1,0,"1,171"
20100602,18.4,11,25.5,0,915
20100603,20.5,13.5,27.6,0,884
20100604,21.5,14.8,28.7,0,"1,016"
20100605,22,15.3,29.6,0.5,"1,275"
20100606,22.1,16.1,29.7,1.6,913
20100607,21.7,16.3,28.3,0.6,954
20100608,21.4,14.9,28.1,0,"1,000"
20100609,22.4,14.8,30,0,973
20100610,22.6,15.8,30,0,969
20100611,22.3,16,28.6,0.8,941
20100612,20.3,17.6,23.3,11.9,903
20100613,22.7,19,27.7,2.9,903
20100614,23,18.8,28.1,2.8,895
20100615,23,19.4,28.7,2.3,973
20100616,23.4,18.6,29.3,0.2,969
20100617,24.5,19.5,30.1,0,941
20100618,23.8,20.7,27.9,1.8,903
